;Origine;Type Conteneur;SH Déclaré;Fret Unitaire min;Fret Unitaire moyen;Fret Unitaire max;Devise;N° Déclaration inf;N° Déclaration sup
20923;France;Conteneur 40' High cube;3307900000;74;2071;4932;EUR;2024CIAB9C2059;2024CIAB9C1180
20924;France;Conteneur 40' High cube;3401111000;103;37514;787200;EUR;2024CIAB9C2059;2024CIAB9C1180
20925;France;Conteneur 40' High cube;3401119000;143;2208;4334;EUR;2024CIAB9C2059;2024CIAB9C1180
20926;France;Conteneur 40' High cube;3401191000;900;29535;787200;EUR;2024CIAB9C2059;2024CIAB9C1180
20927;France;Conteneur 40' High cube;3401192000;55;324;729;EUR;2024CIAB9C2059;2024CIAB9C1180
20928;France;Conteneur 40' High cube;3401199000;716;2228;4160;EUR;2024CIAB9C2059;2024CIAB9C1180
20929;France;Conteneur 40' High cube;3401200000;103;1897;4410;EUR;2024CIAB9C2059;2024CIAB9C1180
20930;France;Conteneur 40' High cube;3401300000;46;6154;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
20931;France;Conteneur 40' High cube;3402311000;716;1482;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
20932;France;Conteneur 40' High cube;3402319000;716;716;716;EUR;2024CIAB9C2059;2024CIAB9C1180
20933;France;Conteneur 40' High cube;3402391000;1000;1090;1180;EUR;2024CIAB9C2059;2024CIAB9C1180
20934;France;Conteneur 40' High cube;3402399000;402;1145;1532;EUR;2024CIAB9C2059;2024CIAB9C1180
20935;France;Conteneur 40' High cube;3402411000;250;1227;2205;EUR;2024CIAB9C2059;2024CIAB9C1180
20936;France;Conteneur 40' High cube;3402419000;1000;1144;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
20937;France;Conteneur 40' High cube;3402421000;1000;1090;1180;EUR;2024CIAB9C2059;2024CIAB9C1180
20938;France;Conteneur 40' High cube;3402429000;3;1211;2420;EUR;2024CIAB9C2059;2024CIAB9C1180
20939;France;Conteneur 40' High cube;3402499000;1171;3394;4255;EUR;2024CIAB9C2059;2024CIAB9C1180
20940;France;Conteneur 40' High cube;3402500000;57;11606;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
20941;France;Conteneur 40' High cube;3402900000;89;1448;4932;EUR;2024CIAB9C2059;2024CIAB9C1180
20942;France;Conteneur 40' High cube;3403190000;2;1053;3007;EUR;2024CIAB9C2059;2024CIAB9C1180
20943;France;Conteneur 40' High cube;3403990000;0;1142;2728;EUR;2024CIAB9C2059;2024CIAB9C1180
20944;France;Conteneur 40' High cube;3404900000;49;1341;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
20945;France;Conteneur 40' High cube;3405100000;57;1420;4045;EUR;2024CIAB9C2059;2024CIAB9C1180
20946;France;Conteneur 40' High cube;3405200000;210;1372;4045;EUR;2024CIAB9C2059;2024CIAB9C1180
20947;France;Conteneur 40' High cube;3405300000;15;1069;2728;EUR;2024CIAB9C2059;2024CIAB9C1180
20948;France;Conteneur 40' High cube;3405400000;716;2706;4410;EUR;2024CIAB9C2059;2024CIAB9C1180
20949;France;Conteneur 40' High cube;3405900000;104;1509;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
20950;France;Conteneur 40' High cube;3406000000;46;1192;3468;EUR;2024CIAB9C2059;2024CIAB9C1180
20951;France;Conteneur 40' High cube;3407000000;566;1036;1532;EUR;2024CIAB9C2059;2024CIAB9C1180
20952;France;Conteneur 40' High cube;3501900000;2562;2562;2562;EUR;2024CIAB9C2059;2024CIAB9C1180
20953;France;Conteneur 40' High cube;3503000000;294;1461;4045;EUR;2024CIAB9C2059;2024CIAB9C1180
20954;France;Conteneur 40' High cube;3504000000;99;1618;3138;EUR;2024CIAB9C2059;2024CIAB9C1180
20955;France;Conteneur 40' High cube;3505200000;3707;4160;5066;EUR;2024CIAB9C2059;2024CIAB9C1180
20956;France;Conteneur 40' High cube;3506100000;15;1114;5104;EUR;2024CIAB9C2059;2024CIAB9C1180
20957;France;Conteneur 40' High cube;3506910000;245;1430;2625;EUR;2024CIAB9C2059;2024CIAB9C1180
20958;France;Conteneur 40' High cube;3506990000;159;2065;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
20959;France;Conteneur 40' High cube;3507900000;4045;4060;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
20960;France;Conteneur 40' High cube;3604900000;94;94;94;EUR;2024CIAB9C2059;2024CIAB9C1180
20961;France;Conteneur 40' High cube;3605000000;1500;1500;1500;EUR;2024CIAB9C2059;2024CIAB9C1180
20962;France;Conteneur 40' High cube;3606100000;68;161;371;EUR;2024CIAB9C2059;2024CIAB9C1180
20963;France;Conteneur 40' High cube;3606900000;100;1567;2584;EUR;2024CIAB9C2059;2024CIAB9C1180
20964;France;Conteneur 40' High cube;3701200000;27;27;27;EUR;2024CIAB9C2059;2024CIAB9C1180
20965;France;Conteneur 40' High cube;3701300000;1;240;1236;EUR;2024CIAB9C2059;2024CIAB9C1180
20966;France;Conteneur 40' High cube;3701910000;350;350;350;EUR;2024CIAB9C2059;2024CIAB9C1180
20967;France;Conteneur 40' High cube;3707100000;159;159;159;EUR;2024CIAB9C2059;2024CIAB9C1180
20968;France;Conteneur 40' High cube;3707900000;17;95;248;EUR;2024CIAB9C2059;2024CIAB9C1180
20969;France;Conteneur 40' High cube;3802900000;1667;1667;1667;EUR;2024CIAB9C2059;2024CIAB9C1180
20970;France;Conteneur 40' High cube;3805100000;525;525;525;EUR;2024CIAB9C2059;2024CIAB9C1180
20971;France;Conteneur 40' High cube;3808591900;2775;3507;4234;EUR;2024CIAB9C2059;2024CIAB9C1180
20972;France;Conteneur 40' High cube;3808599000;121;794;2011;EUR;2024CIAB9C2059;2024CIAB9C1180
20973;France;Conteneur 40' High cube;3808610000;1369;2066;3396;EUR;2024CIAB9C2059;2024CIAB9C1180
20974;France;Conteneur 40' High cube;3808620000;1368;1891;3396;EUR;2024CIAB9C2059;2024CIAB9C1180
20975;France;Conteneur 40' High cube;3808911110;216;1068;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
20976;France;Conteneur 40' High cube;3808911190;703;1558;3750;EUR;2024CIAB9C2059;2024CIAB9C1180
20977;France;Conteneur 40' High cube;3808911910;713;1043;1369;EUR;2024CIAB9C2059;2024CIAB9C1180
20978;France;Conteneur 40' High cube;3808911920;729;729;729;EUR;2024CIAB9C2059;2024CIAB9C1180
20979;France;Conteneur 40' High cube;3808911990;23;2027;2925;EUR;2024CIAB9C2059;2024CIAB9C1180
20980;France;Conteneur 40' High cube;3808919000;94;1827;4504;EUR;2024CIAB9C2059;2024CIAB9C1180
20981;France;Conteneur 40' High cube;3808939000;94;1745;3396;EUR;2024CIAB9C2059;2024CIAB9C1180
20982;France;Conteneur 40' High cube;3808941000;216;1402;4045;EUR;2024CIAB9C2059;2024CIAB9C1180
20983;France;Conteneur 40' High cube;3808949000;74;1672;4045;EUR;2024CIAB9C2059;2024CIAB9C1180
20984;France;Conteneur 40' High cube;3808991000;1368;1891;3396;EUR;2024CIAB9C2059;2024CIAB9C1180
20985;France;Conteneur 40' High cube;3808999000;15;808;3396;EUR;2024CIAB9C2059;2024CIAB9C1180
20986;France;Conteneur 40' High cube;3809100000;716;1179;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
20987;France;Conteneur 40' High cube;3809910000;275;1849;4410;EUR;2024CIAB9C2059;2024CIAB9C1180
20988;France;Conteneur 40' High cube;3810100000;100;430;1052;EUR;2024CIAB9C2059;2024CIAB9C1180
20989;France;Conteneur 40' High cube;3810900000;217;915;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
20990;France;Conteneur 40' High cube;3811210000;205;674;1204;EUR;2024CIAB9C2059;2024CIAB9C1180
20991;France;Conteneur 40' High cube;3811290000;1100;1100;1100;EUR;2024CIAB9C2059;2024CIAB9C1180
20992;France;Conteneur 40' High cube;3811900000;89;1487;3000;EUR;2024CIAB9C2059;2024CIAB9C1180
20993;France;Conteneur 40' High cube;3812100000;1758;2278;2799;EUR;2024CIAB9C2059;2024CIAB9C1180
20994;France;Conteneur 40' High cube;3812200000;2799;2799;2799;EUR;2024CIAB9C2059;2024CIAB9C1180
20995;France;Conteneur 40' High cube;3813009000;471;2092;4529;EUR;2024CIAB9C2059;2024CIAB9C1180
20996;France;Conteneur 40' High cube;3814001000;77;788;1236;EUR;2024CIAB9C2059;2024CIAB9C1180
20997;France;Conteneur 40' High cube;3814009000;25;1290;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
20998;France;Conteneur 40' High cube;3815120000;159;159;159;EUR;2024CIAB9C2059;2024CIAB9C1180
20999;France;Conteneur 40' High cube;3815190000;2591;2591;2591;EUR;2024CIAB9C2059;2024CIAB9C1180
21000;France;Conteneur 40' High cube;3816000000;1770;1770;1770;EUR;2024CIAB9C2059;2024CIAB9C1180
21001;France;Conteneur 40' High cube;3819000000;1400;2244;3007;EUR;2024CIAB9C2059;2024CIAB9C1180
21002;France;Conteneur 40' High cube;3820000000;360;2134;5626;EUR;2024CIAB9C2059;2024CIAB9C1180
21003;France;Conteneur 40' High cube;3821000000;550;2123;3120;EUR;2024CIAB9C2059;2024CIAB9C1180
21004;France;Conteneur 40' High cube;3822110000;571;2463;3774;EUR;2024CIAB9C2059;2024CIAB9C1180
21005;France;Conteneur 40' High cube;3822130000;1339;1339;1339;EUR;2024CIAB9C2059;2024CIAB9C1180
21006;France;Conteneur 40' High cube;3822190000;11;2527;4334;EUR;2024CIAB9C2059;2024CIAB9C1180
21007;France;Conteneur 40' High cube;3822900000;3;2339;7360;EUR;2024CIAB9C2059;2024CIAB9C1180
21008;France;Conteneur 40' High cube;3823110000;402;402;402;EUR;2024CIAB9C2059;2024CIAB9C1180
21009;France;Conteneur 40' High cube;3824100000;716;1113;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
21010;France;Conteneur 40' High cube;3824400000;350;775;1407;EUR;2024CIAB9C2059;2024CIAB9C1180
21011;France;Conteneur 40' High cube;3824500000;440;678;1040;EUR;2024CIAB9C2059;2024CIAB9C1180
21012;France;Conteneur 40' High cube;3824910000;77;670;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
21013;France;Conteneur 40' High cube;3824991000;240;679;1119;EUR;2024CIAB9C2059;2024CIAB9C1180
21014;France;Conteneur 40' High cube;3824992000;358;531;703;EUR;2024CIAB9C2059;2024CIAB9C1180
21015;France;Conteneur 40' High cube;3824993000;5;327;674;EUR;2024CIAB9C2059;2024CIAB9C1180
21016;France;Conteneur 40' High cube;3824999100;203;1114;1650;EUR;2024CIAB9C2059;2024CIAB9C1180
21017;France;Conteneur 40' High cube;3824999200;49;1128;4094;EUR;2024CIAB9C2059;2024CIAB9C1180
21018;France;Conteneur 40' High cube;3824999300;1204;2300;3396;EUR;2024CIAB9C2059;2024CIAB9C1180
21019;France;Conteneur 40' High cube;3824999400;94;2437;7761;EUR;2024CIAB9C2059;2024CIAB9C1180
21020;France;Conteneur 40' High cube;3824999900;2;1506;4045;EUR;2024CIAB9C2059;2024CIAB9C1180
21021;France;Conteneur 40' High cube;3827690000;503;503;503;EUR;2024CIAB9C2059;2024CIAB9C1180
21022;France;Conteneur 40' High cube;3901100000;556;1537;3069;EUR;2024CIAB9C2059;2024CIAB9C1180
21023;France;Conteneur 40' High cube;3901200000;1880;1880;1880;EUR;2024CIAB9C2059;2024CIAB9C1180
21024;France;Conteneur 40' High cube;3901400000;61;1430;2800;EUR;2024CIAB9C2059;2024CIAB9C1180
21025;France;Conteneur 40' High cube;3901900000;2650;2733;2900;EUR;2024CIAB9C2059;2024CIAB9C1180
21026;France;Conteneur 40' High cube;3902900000;6;111;216;EUR;2024CIAB9C2059;2024CIAB9C1180
21027;France;Conteneur 40' High cube;3904100000;2640;2640;2640;EUR;2024CIAB9C2059;2024CIAB9C1180
21028;France;Conteneur 40' High cube;3904610000;57;57;57;EUR;2024CIAB9C2059;2024CIAB9C1180
21029;France;Conteneur 40' High cube;3904690000;391;391;391;EUR;2024CIAB9C2059;2024CIAB9C1180
21030;France;Conteneur 40' High cube;3905210000;562;562;562;EUR;2024CIAB9C2059;2024CIAB9C1180
21031;France;Conteneur 40' High cube;3906900000;99;936;2420;EUR;2024CIAB9C2059;2024CIAB9C1180
21032;France;Conteneur 40' High cube;3907100000;1635;1635;1635;EUR;2024CIAB9C2059;2024CIAB9C1180
21033;France;Conteneur 40' High cube;3907300000;345;345;345;EUR;2024CIAB9C2059;2024CIAB9C1180
21034;France;Conteneur 40' High cube;3907500000;180;548;1118;EUR;2024CIAB9C2059;2024CIAB9C1180
21035;France;Conteneur 40' High cube;3907610000;175;175;175;EUR;2024CIAB9C2059;2024CIAB9C1180
21036;France;Conteneur 40' High cube;3907990000;424;424;424;EUR;2024CIAB9C2059;2024CIAB9C1180
21037;France;Conteneur 40' High cube;3908100000;247;247;247;EUR;2024CIAB9C2059;2024CIAB9C1180
21038;France;Conteneur 40' High cube;3909400000;6957;6957;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
21039;France;Conteneur 40' High cube;3909500000;230;1025;2799;EUR;2024CIAB9C2059;2024CIAB9C1180
21040;France;Conteneur 40' High cube;3910000000;1;741;2799;EUR;2024CIAB9C2059;2024CIAB9C1180
21041;France;Conteneur 40' High cube;3912310000;194;315;435;EUR;2024CIAB9C2059;2024CIAB9C1180
21042;France;Conteneur 40' High cube;3914000000;716;1211;1433;EUR;2024CIAB9C2059;2024CIAB9C1180
21043;France;Conteneur 40' High cube;3916200000;50;1115;2625;EUR;2024CIAB9C2059;2024CIAB9C1180
21044;France;Conteneur 40' High cube;3916900000;41;2318;5066;EUR;2024CIAB9C2059;2024CIAB9C1180
21045;France;Conteneur 40' High cube;3917100000;1850;2300;2750;EUR;2024CIAB9C2059;2024CIAB9C1180
21046;France;Conteneur 40' High cube;3917211000;65;3897;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
21047;France;Conteneur 40' High cube;3917219000;198;374;550;EUR;2024CIAB9C2059;2024CIAB9C1180
21048;France;Conteneur 40' High cube;3917221000;990;990;990;EUR;2024CIAB9C2059;2024CIAB9C1180
21049;France;Conteneur 40' High cube;3917229000;716;1227;1756;EUR;2024CIAB9C2059;2024CIAB9C1180
21050;France;Conteneur 40' High cube;3917231000;1409;1409;1409;EUR;2024CIAB9C2059;2024CIAB9C1180
21051;France;Conteneur 40' High cube;3917239000;117;41233;190982;EUR;2024CIAB9C2059;2024CIAB9C1180
21052;France;Conteneur 40' High cube;3917291000;81;3972;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
21053;France;Conteneur 40' High cube;3917299000;399;1249;1896;EUR;2024CIAB9C2059;2024CIAB9C1180
21054;France;Conteneur 40' High cube;3917310000;82;1744;5626;EUR;2024CIAB9C2059;2024CIAB9C1180
21055;France;Conteneur 40' High cube;3917320000;37;1120;3934;EUR;2024CIAB9C2059;2024CIAB9C1180
21056;France;Conteneur 40' High cube;3917330000;68;1032;1892;EUR;2024CIAB9C2059;2024CIAB9C1180
21057;France;Conteneur 40' High cube;3917391000;55;1492;4648;EUR;2024CIAB9C2059;2024CIAB9C1180
21058;France;Conteneur 40' High cube;3917399000;13;1265;5846;EUR;2024CIAB9C2059;2024CIAB9C1180
21059;France;Conteneur 40' High cube;3917401000;1;1469;5000;EUR;2024CIAB9C2059;2024CIAB9C1180
21060;France;Conteneur 40' High cube;3917409000;81;994;5066;EUR;2024CIAB9C2059;2024CIAB9C1180
21061;France;Conteneur 40' High cube;3918100000;64;1292;2625;EUR;2024CIAB9C2059;2024CIAB9C1180
21062;France;Conteneur 40' High cube;3918900000;1650;400431;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
21063;France;Conteneur 40' High cube;3919100000;37;1459;3675;EUR;2024CIAB9C2059;2024CIAB9C1180
21064;France;Conteneur 40' High cube;3919900000;5;1674;4949;EUR;2024CIAB9C2059;2024CIAB9C1180
21065;France;Conteneur 40' High cube;3920101000;742;2345;5626;EUR;2024CIAB9C2059;2024CIAB9C1180
21066;France;Conteneur 40' High cube;3920102000;127;1252;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
21067;France;Conteneur 40' High cube;3920201000;440;2238;2634;EUR;2024CIAB9C2059;2024CIAB9C1180
21068;France;Conteneur 40' High cube;3920202000;157;2087;2586;EUR;2024CIAB9C2059;2024CIAB9C1180
21069;France;Conteneur 40' High cube;3920301000;320;1707;4511;EUR;2024CIAB9C2059;2024CIAB9C1180
21070;France;Conteneur 40' High cube;3920302000;1602;1602;1602;EUR;2024CIAB9C2059;2024CIAB9C1180
21071;France;Conteneur 40' High cube;3920430000;302;2337;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
21072;France;Conteneur 40' High cube;3920490000;330;869;1641;EUR;2024CIAB9C2059;2024CIAB9C1180
21073;France;Conteneur 40' High cube;3920610000;111;230;327;EUR;2024CIAB9C2059;2024CIAB9C1180
21074;France;Conteneur 40' High cube;3920620000;36;546;1413;EUR;2024CIAB9C2059;2024CIAB9C1180
21075;France;Conteneur 40' High cube;3920630000;378;378;378;EUR;2024CIAB9C2059;2024CIAB9C1180
21076;France;Conteneur 40' High cube;3920690000;15;47;90;EUR;2024CIAB9C2059;2024CIAB9C1180
21077;France;Conteneur 40' High cube;3920790000;3120;3120;3120;EUR;2024CIAB9C2059;2024CIAB9C1180
21078;France;Conteneur 40' High cube;3920920000;867;867;867;EUR;2024CIAB9C2059;2024CIAB9C1180
21079;France;Conteneur 40' High cube;3920990000;147;997;2069;EUR;2024CIAB9C2059;2024CIAB9C1180
21080;France;Conteneur 40' High cube;3921110000;505;1432;2083;EUR;2024CIAB9C2059;2024CIAB9C1180
21081;France;Conteneur 40' High cube;3921120000;1368;1623;1800;EUR;2024CIAB9C2059;2024CIAB9C1180
21082;France;Conteneur 40' High cube;3921130000;176;1926;3920;EUR;2024CIAB9C2059;2024CIAB9C1180
21083;France;Conteneur 40' High cube;3921140000;141;1937;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
21084;France;Conteneur 40' High cube;3921190000;1180;1712;1876;EUR;2024CIAB9C2059;2024CIAB9C1180
21085;France;Conteneur 40' High cube;3921901000;47;96;176;EUR;2024CIAB9C2059;2024CIAB9C1180
21086;France;Conteneur 40' High cube;3921902000;66;1478;4529;EUR;2024CIAB9C2059;2024CIAB9C1180
21087;France;Conteneur 40' High cube;3922100000;73;291370;1200000;EUR;2024CIAB9C2059;2024CIAB9C1180
21088;France;Conteneur 40' High cube;3922200000;268;2142;5000;EUR;2024CIAB9C2059;2024CIAB9C1180
21089;France;Conteneur 40' High cube;3922900000;81;1207;4097;EUR;2024CIAB9C2059;2024CIAB9C1180
21090;France;Conteneur 40' High cube;3923100000;49;14648;655957;EUR;2024CIAB9C2059;2024CIAB9C1180
21091;France;Conteneur 40' High cube;3923210000;131;1736;4932;EUR;2024CIAB9C2059;2024CIAB9C1180
21092;France;Conteneur 40' High cube;3923290000;192;1655;4160;EUR;2024CIAB9C2059;2024CIAB9C1180
21093;France;Conteneur 40' High cube;3923301000;80;1543;5626;EUR;2024CIAB9C2059;2024CIAB9C1180
21094;France;Conteneur 40' High cube;3923309000;6;1715;4334;EUR;2024CIAB9C2059;2024CIAB9C1180
21095;France;Conteneur 40' High cube;3923401000;48;48;48;EUR;2024CIAB9C2059;2024CIAB9C1180
21096;France;Conteneur 40' High cube;3923500000;30;1503;4416;EUR;2024CIAB9C2059;2024CIAB9C1180
21097;France;Conteneur 40' High cube;3923900000;17;1609;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
21098;France;Conteneur 40' High cube;3924100000;16;44424;787200;EUR;2024CIAB9C2059;2024CIAB9C1180
21099;France;Conteneur 40' High cube;3924901000;64;86425;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
21100;France;Conteneur 40' High cube;3924902000;2210;2717;4468;EUR;2024CIAB9C2059;2024CIAB9C1180
21101;France;Conteneur 40' High cube;3924909000;46;20120;1200000;EUR;2024CIAB9C2059;2024CIAB9C1180
21102;France;Conteneur 40' High cube;3925100000;1668;2832;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
21103;France;Conteneur 40' High cube;3925300000;121;121;121;EUR;2024CIAB9C2059;2024CIAB9C1180
21104;France;Conteneur 40' High cube;3925900000;21;4340;190982;EUR;2024CIAB9C2059;2024CIAB9C1180
21105;France;Conteneur 40' High cube;3926100000;75;1092;4118;EUR;2024CIAB9C2059;2024CIAB9C1180
21106;France;Conteneur 40' High cube;3926200000;33;1632;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
21107;France;Conteneur 40' High cube;3926300000;47;1483;3007;EUR;2024CIAB9C2059;2024CIAB9C1180
21108;France;Conteneur 40' High cube;3926400000;19;1257;4105;EUR;2024CIAB9C2059;2024CIAB9C1180
21109;France;Conteneur 40' High cube;3926901000;115;1895;4648;EUR;2024CIAB9C2059;2024CIAB9C1180
21110;France;Conteneur 40' High cube;3926909100;85;2177;3101;EUR;2024CIAB9C2059;2024CIAB9C1180
21111;France;Conteneur 40' High cube;3926909900;5;1438;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
21112;France;Conteneur 40' High cube;4002190000;89;2048;4932;EUR;2024CIAB9C2059;2024CIAB9C1180
21113;France;Conteneur 40' High cube;4002700000;867;4927;6957;EUR;2024CIAB9C2059;2024CIAB9C1180
21114;France;Conteneur 40' High cube;4002800000;2703;2703;2703;EUR;2024CIAB9C2059;2024CIAB9C1180
21115;France;Conteneur 40' High cube;4002990000;62;62;62;EUR;2024CIAB9C2059;2024CIAB9C1180
21116;France;Conteneur 40' High cube;4005100000;691;691;691;EUR;2024CIAB9C2059;2024CIAB9C1180
21117;France;Conteneur 40' High cube;4005200000;360;698;1264;EUR;2024CIAB9C2059;2024CIAB9C1180
21118;France;Conteneur 40' High cube;4005910000;715;1096;1758;EUR;2024CIAB9C2059;2024CIAB9C1180
21119;France;Conteneur 40' High cube;4006900000;747;882;1018;EUR;2024CIAB9C2059;2024CIAB9C1180
21120;France;Conteneur 40' High cube;4007000000;1260;1455;1650;EUR;2024CIAB9C2059;2024CIAB9C1180
21121;France;Conteneur 40' High cube;4008190000;499;2214;4416;EUR;2024CIAB9C2059;2024CIAB9C1180
21122;France;Conteneur 40' High cube;4008211000;326;447;568;EUR;2024CIAB9C2059;2024CIAB9C1180
21123;France;Conteneur 40' High cube;4008219000;1;737;1758;EUR;2024CIAB9C2059;2024CIAB9C1180
21124;France;Conteneur 40' High cube;4008290000;41;1658;2398;EUR;2024CIAB9C2059;2024CIAB9C1180
21125;France;Conteneur 40' High cube;4009110000;316;1164;3400;EUR;2024CIAB9C2059;2024CIAB9C1180
21126;France;Conteneur 40' High cube;4009120000;81;1244;1895;EUR;2024CIAB9C2059;2024CIAB9C1180
21127;France;Conteneur 40' High cube;4009210000;672;2970;5626;EUR;2024CIAB9C2059;2024CIAB9C1180
21128;France;Conteneur 40' High cube;4009220000;3;356;1750;EUR;2024CIAB9C2059;2024CIAB9C1180
21129;France;Conteneur 40' High cube;4009310000;160;2114;4416;EUR;2024CIAB9C2059;2024CIAB9C1180
21130;France;Conteneur 40' High cube;4009320000;150;1531;2825;EUR;2024CIAB9C2059;2024CIAB9C1180
21131;France;Conteneur 40' High cube;4009420000;106;1235;2728;EUR;2024CIAB9C2059;2024CIAB9C1180
21132;France;Conteneur 40' High cube;4010110000;443;443;443;EUR;2024CIAB9C2059;2024CIAB9C1180
21133;France;Conteneur 40' High cube;4010120000;45;1797;5186;EUR;2024CIAB9C2059;2024CIAB9C1180
21134;France;Conteneur 40' High cube;4010190000;235;1302;2591;EUR;2024CIAB9C2059;2024CIAB9C1180
21135;France;Conteneur 40' High cube;4010310000;115;1328;3007;EUR;2024CIAB9C2059;2024CIAB9C1180
21136;France;Conteneur 40' High cube;4010320000;637;1761;4000;EUR;2024CIAB9C2059;2024CIAB9C1180
21137;France;Conteneur 40' High cube;4010330000;429;1768;4000;EUR;2024CIAB9C2059;2024CIAB9C1180
21138;France;Conteneur 40' High cube;4010340000;637;977;1318;EUR;2024CIAB9C2059;2024CIAB9C1180
21139;France;Conteneur 40' High cube;4010350000;429;1693;3007;EUR;2024CIAB9C2059;2024CIAB9C1180
21140;France;Conteneur 40' High cube;4010390000;34;1400;4000;EUR;2024CIAB9C2059;2024CIAB9C1180
21141;France;Conteneur 40' High cube;4011100000;1138;2070;4932;EUR;2024CIAB9C2059;2024CIAB9C1180
21142;France;Conteneur 40' High cube;4011400000;1294;1554;1813;EUR;2024CIAB9C2059;2024CIAB9C1180
21143;France;Conteneur 40' High cube;4011700000;505;1752;3000;EUR;2024CIAB9C2059;2024CIAB9C1180
21144;France;Conteneur 40' High cube;4011800000;505;745;985;EUR;2024CIAB9C2059;2024CIAB9C1180
