,Produit,Sous_Produit,Origine,PU_moy,PU_min,PU_max,PU_med
94159,8441900000,Parties de machines et appareils du n° 84.41,Espagne,29689.17,29689.17391304348,29689.17391304348,29689.17391304348
94166,7314200000,"Grillages et treillis, soudés aux points de ren",Allemagne,1550.34,1550.3448132780084,1550.3448132780084,1550.3448132780084
94168,9104000000,"Montres de tableaux de bord et montres similaires,",Chine,29098.80,29098.8,29098.8,29098.8
94171,7318110000,"fonden fonte, fer ou acier",Inde,791.72,728.5098039215686,854.9375,791.7236519607843
94187,8425390000,"Treuils et cabestans, autres qu'à moteur élec",France,27065.50,9041.567567567568,55756.0,16398.931034482757
94195,9030840000,Autres instruments et appareils pour la mesure,France,156387.34,288.3414870428675,586168.424,9183.0
94208,8458990000,"Tours (y compris les centres de tournage), autr",Chine,2325.14,279.6554286245008,4173.862068965517,2423.524095954171
94211,4010190000,"Autres courroies transporteuses, en caoutchouc",Inde,777.25,777.25,777.25,777.25
94216,8512300000,Appareils électriques de signalisation (à l'ex,Irlande,10486.19,6049.388888888889,14923.0,10486.194444444445
94219,4812000000,"Blocs filtrants et plaques filtrantes, en pâte à",Inde,1244.00,1244.0,1244.0,1244.0
94224,9023000000,"Instruments, appareils et modèles conçus pr la d",Maroc,4801.89,2593.6204379562046,7010.1509433962265,4801.885690676216
94238,3919900000,"Autres plaques, feuilles, bandes, rubans, pellic",Tunisie,5193.00,5193.0,5193.0,5193.0
94242,8413919000,Parties de pompes autres que celles destinées,Inde,50096.16,841.9791666666666,185854.33333333334,13894.363636363636
94247,8716901000,"remorques,pour to",Autre pays,31617.10,31617.1,31617.1,31617.1
94250,8461200000,limeurset machines à mortaiser,Inde,877.79,877.7941176470588,877.7941176470588,877.7941176470588
94257,3808931000,"Herbicides, inhibiteurs de germination et rég",Argentine,2580.17,2580.1666666666665,2580.1666666666665,2580.1666666666665
94258,4911991000,Imprimés à caractère administratif,France,16760.07,7549.691823899371,25970.45756097561,16760.07469243749
94261,3821000000,Milieux de culture préparés pour le développeme,Etats-Unis,412027.52,11432.42857142857,1212864.0,11786.142857142857
94262,3923500000,"Bouchons, couvercles, capsules et autres disposi",Bulgarie,13237.58,13237.583333333334,13237.583333333334,13237.583333333334
94269,3926909900,Autres ouvrages en matières plastiques et ouv,Slovaquie,46530.63,46530.62903225807,46530.62903225807,46530.62903225807
94270,8532290000,"Autres condensateurs électriques fixes, du n°",France,47416.29,47416.28571428572,47416.28571428572,47416.28571428572
94274,8431490000,Autres parties de machines et d'appareils des n,Finlande,12936.66,10875.885714285714,14997.438167938932,12936.661941112323
94293,8471301000,Machines automatiques de traitement de l'inform,France,171702.12,1230.5986928104576,498662.3676470588,128615.20000000001
94313,9018490000,Instruments et appareils pour l'art dentaire au,Italie,41099.59,7652.833333333333,74546.3440860215,41099.58870967742
94315,3808929000,"Fongicides, autres que ceux contenant du bromo",Allemagne,2503.63,2296.0,2711.266666666667,2503.633333333333
94316,9011800000,Autres microscopes optiques du n° 90.11,France,75572.81,75572.81,75572.81,75572.81
94325,9031200000,Bancs d'essai,PLUSIEURS,19452.52,19452.51724137931,19452.51724137931,19452.51724137931
94327,6205200000,"Chemises et chemisettes de coton, pour hommes ou",Cote d'Ivoire,15743.59,14073.57671957672,17413.6,15743.588359788359
94328,7312900000,"Tresses, élingues et articles similaires, en fe",Etats-Unis,21885.20,21885.2,21885.2,21885.2
94331,6201920000,"Anoraks, blousons et articles similaires, de co",Cote d'Ivoire,14625.67,14625.666666666666,14625.666666666666,14625.666666666666
94332,6301300000,Couvertures (autres que les couvertures chauffan,Cote d'Ivoire,16910.83,16910.833333333332,16910.833333333332,16910.833333333332
94333,6204620000,"Pantalons, salopettes à bretelles, culottes et",Cote d'Ivoire,4721.62,117.6470588235294,10284.0,4242.424242424242
94334,6209200000,Vêtements et accessoirs du vêtement de coton p,Cote d'Ivoire,14657.34,13889.173913043478,15425.5,14657.33695652174
94335,4009310000,Tubes et tuyaux en caoutchouc vulcanisé non du,Etats-Unis,61158.81,10136.795,261021.42857142858,29667.136363636364
94338,6203220000,Ensembles de coton pour hommes ou garçonnets,Cote d'Ivoire,17276.40,17276.4,17276.4,17276.4
94344,8529100000,Antennes et réflecteurs d?'antennes de tous typ,Finlande,4964.56,4964.557894736842,4964.557894736842,4964.557894736842
94349,6204520000,"culottesde coton, pour femmes o",Cote d'Ivoire,17825.00,17825.0,17825.0,17825.0
94352,3920620000,"Autres plaques, feuilles, pellicules, bandes et",Cote d'Ivoire,3045.17,308.8235294117647,72248.0,2000.022759188417
94415,8431100000,Parties reconnaissables comme étant exclusiveme,Suisse,21871.38,1813.3885350318471,36592.2,24539.958333333336
94436,7321810000,"Autres appareils non électriques, à usage dom",PLUSIEURS,16956.35,579.3578066914498,33333.333333333336,16956.345570012392
94439,6204290000,Ensembles d'autres matières textiles pour femm,PLUSIEURS,1077.64,885.4368932038835,1269.8412698412699,1077.6390815225768
94441,802700000,"Noix de cola (Cola spp.), fraîches ou sèches",PLUSIEURS,2500.00,2000.0,3000.0,2500.0
94442,6204690000,"Pantalons, salopettes à bretelles, culottes et",Cote d'Ivoire,4721.62,117.6470588235294,10284.0,4242.424242424242
94443,7013990000,"Autres objets en verre, pour la toilette, le bu",Cote d'Ivoire,6666.67,6666.666666666667,6666.666666666667,6666.666666666667
94456,9701100000,"Tableaux, peintures et dessins, faits entièreme",PLUSIEURS,14327.28,2916.6666666666665,32324.805555555555,7740.375
94457,6401999000,Chaussures autres que celles couvrant la chevi,PLUSIEURS,5000.00,5000.0,5000.0,5000.0
94458,7013410000,Objets pour le service de la table (autres que,PLUSIEURS,5000.00,5000.0,5000.0,5000.0
94460,804501000,Mangues fraîches ou sèches,PLUSIEURS,5000.00,5000.0,5000.0,5000.0
94461,6203390000,Vestons d'autres matières textiles pour hommes,PLUSIEURS,15127.95,10000.0,20255.89519650655,15127.947598253275
94504,8425310000,"Treuils et cabestans, à moteur  électrique",Suisse,16194.50,16194.5,16194.5,16194.5
94511,6204490000,Robes d'autres matières textiles pour femmes o,Cote d'Ivoire,10577.26,2142.8571428571427,18050.875,14177.613636363636
94517,6307900000,"Autres articles confectionnés, y compris les pa",Cote d'Ivoire,37222.22,11666.666666666666,80000.0,20000.0
94523,9506210000,Planches à voile pour la pratique des sports n,PLUSIEURS,1000.00,1000.0,1000.0,1000.0
94526,9405200000,"Lampes de chevet, lampes de bureau et lampadaire",Cote d'Ivoire,11041.67,3333.3333333333335,18750.0,11041.666666666666
94563,4602120000,Ouuvrage en rotin,PLUSIEURS,2166.67,750.0,5000.0,750.0
94574,3808929000,"Fongicides, autres que ceux contenant du bromo",Suisse,48695.65,48695.65217391304,48695.65217391304,48695.65217391304
94580,9021290000,Articles et appareils de prothèse dentaire aut,PLUSIEURS,10000.00,10000.0,10000.0,10000.0
94583,4414000000,"Cadres en bois pour tableaux, photographies, miroi",Cote d'Ivoire,1529.02,42.016806722689076,3333.3333333333335,1370.3703703703704
94594,6405109000,Autres chaussures à dessus en cuir naturel ou,Autre pays,15068.92,1384.4444444444443,50100.0,8477.272727272728
94596,6211200000,Combinaisons et ensembles de ski,Royaume-Uni,12676.25,12676.25,12676.25,12676.25
94600,4202999000,Autres contenants en cuir naturel ou reconstit,Royaume-Uni,11701.00,11701.0,11701.0,11701.0
94605,8516799000,Autres appareils électrothermiques pour usage,Royaume-Uni,13001.33,13001.333333333334,13001.333333333334,13001.333333333334
94606,6203190000,Costumes ou complets d'autres matières textile,Autre pays,6210.72,162.94230769230768,13119.5,3657.3125
94608,8538100000,"Tableaux, panneaux, consoles, pupitres, armoires",Royaume-Uni,93531.64,12258.285714285714,174805.0,93531.64285714286
94611,6204440000,Robes de fibres artificielles pour femmes ou fi,Cote d'Ivoire,14109.91,14109.90625,14109.90625,14109.90625
94624,6301300000,Couvertures (autres que les couvertures chauffan,Autre pays,18258.58,2855.3333333333335,50500.0,9839.5
94625,8414209000,"Pompes à air, à main ou à pied, autres  que",Royaume-Uni,12055.64,12055.636363636364,12055.636363636364,12055.636363636364
94628,6116990000,"Gants, mitaines et moufles d'autres matières t",Royaume-Uni,7801.00,7801.0,7801.0,7801.0
94634,3402200000,"actives,ou pour lessives (",Royaume-Uni,20836.82,2960.4880952380954,63701.5,8755.0
94636,6204290000,Ensembles d'autres matières textiles pour femm,Autre pays,125270.21,1274.6397306397307,334536.0,40000.0
94637,5211390000,"Autres tissus de coton, moins de 85% de coton,",Cote d'Ivoire,13986.34,13986.338983050848,13986.338983050848,13986.338983050848
94638,3923500000,"Bouchons, couvercles, capsules et autres disposi",Royaume-Uni,11204.11,7871.0,16646.846153846152,10149.29549718574
94644,9404300000,Sacs de couchage,Autre pays,6560.00,6560.0,6560.0,6560.0
94645,5703200000,"Tapis et autres revêtements de sol , de nylon o",Autre pays,6887.80,6560.0,7215.6,6887.8
94647,6203290000,Ensembles d'autres matières textiles pour homm,Cote d'Ivoire,7904.73,1842.1052631578948,13967.362068965518,7904.733666061707
94648,4420100000,"Statuettes et autres objets d'ornement, en bois",Cote d'Ivoire,3647.36,94.33962264150944,14072.462222222222,927.1255060728745
94655,8523490000,Supports optiques autres que non enregistrés,Autre pays,31089.38,13119.0,50500.0,30369.26923076923
94656,8504402000,Chargeurs de batteries,Royaume-Uni,11701.14,11701.142857142857,11701.142857142857,11701.142857142857
94662,8424890000,Appareils mécaniques (même à main) à projet,Royaume-Uni,11979.71,11979.714285714286,11979.714285714286,11979.714285714286
94663,6204390000,"Vestes d'autres matières textiles, pour femmes",Autre pays,15526.04,6560.0,21476.45,18541.666666666668
94664,8714999000,"Autres parties et accessoires, des autres véh",Autre pays,11594.84,1039.2036897590363,25738.384615384617,9800.87634408602
94665,8202390000,Lames de scies circulaires (y compris les frais,Royaume-Uni,8581.00,8581.0,8581.0,8581.0
94669,8205900000,"Autres outils et outillage à main, y compris le",Royaume-Uni,31332.09,11874.444444444445,58528.5,23593.333333333332
94670,8431410000,"preneuses,pelles, grapp",Norvege,2158.36,2158.3571428571427,2158.3571428571427,2158.3571428571427
94672,6204490000,Robes d'autres matières textiles pour femmes o,Autre pays,14909.93,356.2043795620438,68843.0,7857.142857142857
94678,6104590000,culottesd'autres matières text,Autre pays,3280.00,3280.0,3280.0,3280.0
94679,7607209000,"Feuilles et bandes minces en aluminium, d'une",Autre pays,4814.91,975.2053231939163,13800.0,3186.0246882837373
94680,6108920000,"Déshabillés, peignoirs de bain, robes de cham",Autre pays,19678.00,19678.0,19678.0,19678.0
94682,7013330000,"Verres à boire, autres qu'à pied, en cristal",Autre pays,8000.00,8000.0,8000.0,8000.0
94687,4805120000,"Papier paille pour cannelure, non couchés ...,",Autre pays,7500.00,7500.0,7500.0,7500.0
94693,9025800000,liquideset in,Italie,187135.74,7591.481481481482,366680.0,187135.74074074073
94698,9603290000,"Brosses et pinceaux à barbe, à cheveux, à ci",Royaume-Uni,12001.15,12001.153846153846,12001.153846153846,12001.153846153846
94700,5208291000,"Basins, damassés et similaires, contenant au",Autre pays,2057.18,427.1111111111111,7312.5,1429.5603773584905
94707,8467210000,"Perceuses de tous genres, y compris les perfora",Royaume-Uni,12001.13,12001.134615384615,12001.134615384615,12001.134615384615
94708,8516792000,Diffuseurs électriques de parfum ou d'?insect,Autre pays,7500.00,7500.0,7500.0,7500.0
94711,6110110000,"overs,cardigans, gilets et art",Autre pays,3280.00,3280.0,3280.0,3280.0
94712,5508100000,Fils à coudre de fibres synthétiques discontin,Autre pays,8318.81,2000.0,18571.428571428572,5903.636363636364
94714,7418100000,Articles de ménage ou d'éco. domestique et par,Royaume-Uni,6241.00,6241.0,6241.0,6241.0
94715,8435900000,"Parties de presse, pressoir, fouloir, machine, a",Autre pays,7500.00,7500.0,7500.0,7500.0
94718,9007200000,"Projecteurs  cinématographiques, même incorpor",Autre pays,32798.00,32798.0,32798.0,32798.0
94719,6214100000,s,Autre pays,3336.90,125.0,12147.37037037037,2500.0
94723,4818500000,"Vêtements et accessoires du vêtement, en pâte",Royaume-Uni,12481.00,12481.0,12481.0,12481.0
94725,6117800000,"Autres accessoires confectionnés du vêtement,",Royaume-Uni,9361.00,9361.0,9361.0,9361.0
94726,6101200000,"Manteaux, cabans, capes, anoraks, blousons et si",Autre pays,9839.00,9839.0,9839.0,9839.0
94728,5208590000,"Autres tissus, contenant au moins 85% de coton,",Autre pays,5405.00,4250.0,6560.0,5405.0
94736,5607290000,"Autres ficelles, cordes et cordages de sisal ou",PLUSIEURS,9900.65,5427.0,14222.5,9976.558139534884
94738,8506500000,"Piles et batteries de piles électriques, au lit",Suisse,121982.75,121982.75,121982.75,121982.75
94757,4011300000,"Pneumatiques neufs, en caoutchouc, des types uti",Suisse,4916.77,4163.828571428571,5428.247619047619,5158.235294117647
94760,5208590000,"Autres tissus, contenant au moins 85% de coton,",PLUSIEURS,9384.94,1551.0,17218.875,9384.9375
94765,7415330000,Vis en cuivre; boulons et écrous en cuivre,Autre pays,12377.60,384.61538461538464,50220.0,3460.495327102804
94783,6506990000,Autres chapeaux et coiffures à l'exclusion des,Cote d'Ivoire,43786.79,750.0,145000.0,14698.583333333334
94792,5208590000,"Autres tissus, contenant au moins 85% de coton,",Cote d'Ivoire,15904.76,2000.0,22857.14285714286,22857.14285714286
94839,8537200000,"Tableau, panneau, console, pupitre, armoire, aut",Italie,191211.33,4285.714285714285,721553.0,43706.04795885568
94842,3203001000,Indigo naturel,Cote d'Ivoire,38940.23,38940.231,38940.231,38940.231
94843,8518400000,Amplificateurs électriques d'audiofréquence,Autre pays,16743.93,217.3913043478261,46800.0,9979.166666666666
94897,306950000,"Crevettes autres que congélées, vivantes, fra",Cote d'Ivoire,3472.97,2500.0,4445.933333333333,3472.9666666666667
94898,402292900,"Lait ..., ccentrés add. de sucre...en poudre",Cote d'Ivoire,1929.07,524.8,3333.3333333333335,1929.0666666666666
94899,8443321000,"Machines à copier, aptes à être connectées",Autre pays,10284.13,428.57142857142856,46704.13333333333,3055.5555555555557
94907,7214100000,"Barres en fer ou en aciers non alliés, forgées",Cote d'Ivoire,1161.51,300.0,3746.031746031746,300.0
94936,702000000,"Tomates, à l'état frais ou réfrigéré.",Autre pays,1250.00,1250.0,1250.0,1250.0
94941,9405990000,Parties des appareils d'éclairage du n° 94.05,Italie,4255.32,4255.31914893617,4255.31914893617,4255.31914893617
94942,9506320000,Balles pour le golf,Autre pays,1083.33,1083.3333333333333,1083.3333333333333,1083.3333333333333
94943,9208900000,"Orchestrions, orgues de Barbarie … Chapitre; a",Autre pays,4525.75,2000.0,7051.5,4525.75
94944,6302390000,"Autre linge de lit, d'autres matières textiles",Autre pays,6600.01,285.6460579064588,17063.222222222223,6016.666666666667
94970,1805001000,"Poudre de cacao, sans addition de sucre ou d'aut",Cote d'Ivoire,4796.29,4796.285714285715,4796.285714285715,4796.285714285715
94988,7010100000,Ampoules en verre,Autre pays,3246.62,1875.0,4618.25,3246.625
95001,6115950000,"Autres chaussettes et articles chaussants, de c",Cote d'Ivoire,555.56,555.5555555555555,555.5555555555555,555.5555555555555
95003,7008000000,Vitrages isolants à parois multiples.,Cote d'Ivoire,4347.83,4347.826086956522,4347.826086956522,4347.826086956522
95004,4202921000,"Autres articles de voyage, sacs et contenants",Cote d'Ivoire,3620.56,3620.5648081100653,3620.5648081100653,3620.5648081100653
95010,3815190000,Autres catalyseurs supportés du n° 38.15,Autre pays,279.67,208.33333333333334,354.6099290780142,277.87088764742396
95013,8518220000,parleursmultiples montés dans la même e,Italie,4229.61,4229.607250755287,4229.607250755287,4229.607250755287
